title,site_url,description,publication_icon,nsfw,categories,member_count,show_member_count,mrr,show_mrr,ghost_rank,featured,feature_image,text_color,bg_color,accent_color,lang,created_at,mrr_members_rank,mrr_members_diff_rank,updated_at,showIframe,objectID
Wisdom In a Nutshell,https://www.wisdominanutshell.academy/,"Inspiring you with personalized, insightful, and actionable wisdom.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1701027461350-Favicon-03.png?width=75&height=75&resize=contain,False,['productivity'],511,True,,False,862809,False,,,,#a96800,en,1683705818,511,20,1705323617,True,f9bf847e-af69-428c-8903-777ad2e7def1
Yalçın Arsan,https://www.yalcinarsan.com/,"Kişisel Bilgi Yönetimi, not alma, düşünme ve anlama üzerine e-bülten yazarım. Fikir üretir, görüş paylaşırım. Otomotiv elektrifikasyonu üzerine çalışır, teknoloji, spor ve müzik severim.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1692974871577-YA_B-W-web.jpeg?width=75&height=75&resize=contain,False,['productivity'],304,True,,False,39721532,False,,,,#153838,tr,1675881821,304,8,1706812769,True,8e0d8bdf-5598-4633-bef4-7076f15ae1ca
假设检验,https://jiashejianyan.com/,探索:品牌 | 投资 | 阅读 | 生活 的方法与收获,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1671176461344-1668396413920-1668396222973-1660325916046-OriginalPhoto-623493206---.jpg?width=75&height=75&resize=contain,False,['productivity'],267,True,,False,22724389,False,,,,#34424b,zh,1660325918,267,1,1705845657,False,a2299c92-1e6e-489e-97c7-d4d5f07cdbe9
Fieldnotes by Sam Rye | Social & Environmental Regeneration,https://www.samrye.xyz/,"Exploring practices for working in and with complexity, to regenerate the environment and our societies.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1689743363988-Sam-Rye-Fieldnotes-Square.png?width=75&height=75&resize=contain,False,['productivity'],259,True,0,True,778742,False,,,,#4527a0,en,1689743365,259,18,1706743829,True,0c667b5f-af81-4fb9-9c77-a722df3c1a5f
Task Slayerz,https://www.taskslayerz.com/,A game-like productivity community running productivity sessions similar to Dungeons & Dragons!,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1689680152760-Dayquest-Site-Images-2.png?width=75&height=75&resize=contain,False,['productivity'],198,True,5,True,9999802,False,,,,#981aff,en,1689680153,248,1,1703942242,True,b851a3c0-8864-4729-8813-cbd964e2c09b
Design Impact,https://www.faangboss.com/,A weekly email to long lost friend about design and life.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1695171128430-Icon2.png?width=75&height=75&resize=contain,False,['productivity'],43,True,19,True,50996856,False,,,,#000000,en,1689021126,230.5,4,1706291210,True,98827670-08cc-4414-9037-9476044ffd43
John MacGaffey,https://www.johnmacgaffey.com/,Weekly thoughts on creating systems to sustainably grow your impact on the world.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1660094156821-Favicon.png?width=75&height=75&resize=contain,False,['productivity'],161,True,,False,307997749,False,,,,#7191f0,en,1660094001,161,0,1684077989,True,57bc2243-e29f-4030-823e-f9aa22b25f7b
Justologist,https://www.justologist.com/,The Knowledge Hub for your Lifelong Learning. Betting on a contrarian truth to leave the world better than we found it.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1691680437210-Justologist.Logo--Round--1.png?width=75&height=75&resize=contain,False,['productivity'],157,True,,False,25723007,False,,,,#ff6c0a,en,1690719471,157,15,1706202359,True,62378826-2ba7-4269-8798-0e31c9d2e7bd
Differability,https://differability.works/,"Exploring humane ways of engaging with people, technology, and process including AI, agile, remote, async, and more.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1706910777054-K5labs-logo-only-white-bkgd-1.png?width=75&height=75&resize=contain,False,['productivity'],124,True,,False,10499869,False,,,,#0e2b65,en,1706910778,124,0,1706024733,True,4f961e51-a9db-48a1-af97-5513dc638d72
Nikhiltastic Newsletter,https://www.nikhilwad.me/,Your ultimate guide to success in the digital age. Take your personal and professional growth to the next level from today!,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1680740169744-Nikhil-Wad-1.png?width=75&height=75&resize=contain,False,['productivity'],118,True,,False,10499876,False,,,,#000000,en,1663118960,118,6,1681434744,True,7db3eb2e-5543-4329-ad4b-bb318d157e3e
CreaDev Labs,https://creadevlabs.com/,"Learn to sketch, draw, and visualize your way to perfect productivity",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1692204197922-5C6500CD-3429-49B2-A56A-C63F042D420C.png?width=75&height=75&resize=contain,False,['productivity'],114,True,0,True,94992501,False,,,,#ed9855,en,1665001178,114,7,1706716817,True,3313cb73-d8e0-4e96-a560-1c06a7a259dc
TheBotSite,https://blog.thebotsite.com/,"Nithin's brain dump, segregated. ",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1680679626646-nithin_brain-250x250.png?width=75&height=75&resize=contain,False,['productivity'],95,True,0,True,9999905,False,,,,#b719f0,en,1674497881,95,0,1682138702,True,bc47684f-9985-46d2-8710-c95592447048
Luca Pallotta,https://www.lucapallotta.com/,"I'm Luca, an engineer by training and a management consultant by craft. I enjoy exploring the strategies and tools that help us accomplish more in less time.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1680155382016-lp_eline_headshot%20-%20cropped.jpg?width=75&height=75&resize=contain,False,['productivity'],83,True,,False,42352940,False,,,,#15171a,en,1680155382,83,3,1701441710,True,09544c46-1af9-4683-90cc-3751c11322b1
Amith Narayan,https://www.amithnarayan.org/,"RF Engineer, Blogger, YouTuber.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1666275378711-AN-11-1.png?width=75&height=75&resize=contain,False,['productivity'],71,True,,False,396195334,False,,,,#2f0c55,en,1666275376,71,1,1706852967,True,dbdcfd75-0ab4-4068-8711-128a89eea3a0
"Maker, Dear",https://www.makerdear.com/,Helping fellow Makers discover themselves and flourish in this world.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1691768554825-Maker-Dear--iOS-Icon--1.png?width=75&height=75&resize=contain,False,['productivity'],11,True,5,True,9999984,False,,,,#e1ad01,en,1691768555,61,3,1703859359,True,2d6c8c69-e2ed-4529-a549-a5bd133e6102
2319 !,https://2319.ghost.io/,"Discover the personal significance of ""2319"": marking milestones high school and college graduation, inspired by 'Monsters Inc.' Join my journey on my website's 'Scare Floor' for valuable narratives.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1692034102232-For%20Website%20listing.jpeg?width=75&height=75&resize=contain,False,['productivity'],34,True,,False,10499964,False,,,,#383335,en,1692034103,34,3,1706279493,True,c9624f45-32f7-41ae-be8a-c0a8d2323c97
Harmonic Decisions,https://www.harmonicdecisions.com/,"Thoughtful strategies for sustainable success, so you can learn to make decisions that feel good. 
",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1703684916572-harmonic_decisions_icon_only_transparent_background_version_3-copy.png?width=75&height=75&resize=contain,False,['productivity'],32,True,0,True,10499966,False,,,,#0b283a,en,1703684917,32,0,1703683423,True,d32fc7e6-26af-4c95-b682-28cf2660e49f
Theory of Progressivity,https://www.theoryofprogress.com/,"This blog is all about making progress in your life, a six figure plus career, or improving you're everyday workflow.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1669934711974-Progressivity2-06.jpg?width=75&height=75&resize=contain,False,['productivity'],29,True,,False,328336855,False,,,,#00a3d7,en,1669934715,29,12,1671060111,True,4b012ad2-bd36-4054-b81e-9680d7cf66e6
FITHINDUSTHAN.COM,https://fithindusthan.com/,"test is an independent publication launched in January 2024 by test. If you subscribe today, you'll get full access to the website as well as email newsletters about new content when it's available. ",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1704805193760-WhatsApp%20Image%202024-01-09%20at%206.14.41%20PM.jpeg?width=75&height=75&resize=contain,False,['productivity'],25,True,0,True,10499973,False,,,,#FF1A75,hi,1704805195,25,0,1704802747,True,c7323ea9-b33c-4200-8285-f112811d1243
Mindbrew,https://mindbrew.ghost.io/,A weekly newsletter with tips to help you improve your life and reach your goals.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1678147846612-Mindbrew-Favicon-2.png?width=75&height=75&resize=contain,False,['productivity'],24,True,,False,9999976,False,,,,#FFD60A,en,1673410453,24,1,1681745433,True,1eb0997c-22d3-41d3-897b-c331a35d56c1
Ben.Baeuchle,https://www.benbaeuchle.com/,"Self development, every day learnings",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1678280413612-FullSizeRender.jpg?width=75&height=75&resize=contain,False,['productivity'],24,True,,False,73605690,False,,,,#000000,en,1678280414,24,0,1685462738,True,fa33831c-ee26-422a-9377-a05c10ad2c52
Munwalker,https://munwalker.com/,"Munwalker is a free monthly newsletter that provides bite-sized book summaries, AI tools, productivity hacks, and inspiring stories to help you upgrade your knowledge and skills.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1706380997515-favicon.png?width=75&height=75&resize=contain,False,['productivity'],20,True,,False,10499979,False,,,,#000000,en,1660871763,20,0,1705977240,True,35dd3976-7a28-4598-a14d-ffeb3da0620a
The Follow Through,https://www.stevemcneely.com/,Inspiring content and amazing tools to help you find fulfillment by living your best life with purpose.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1670273264826-2.png?width=75&height=75&resize=contain,False,['productivity'],19,True,,False,13453511,False,,,,#0061ff,en,1670273268,19,2,1706539862,True,e150b250-e66d-498f-8d1e-aaee1909231b
evryscndcnts,https://www.evryscndcnts.com/,"Lighting up all corners of the web, mining actionable intelligence to send your way. No bullshit. All purpose. ",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1692719718340-IMG_0073.jpeg?width=75&height=75&resize=contain,False,['productivity'],18,True,0,True,9999982,False,,,,#000000,en,1692719719,18,7,1699228710,True,0686de1b-c396-4776-b22f-a6db5f6306e9
Simren Bhatia,https://www.simrenbhatia.com/,"Blogs about lifestlyle, productivity, and living a better life. Hope you enjoy :)",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1688133698301-Screen%20Shot%202023-06-30%20at%209.00.23%20AM-min.png?width=75&height=75&resize=contain,False,['productivity'],15,True,0,True,9999985,False,,,,#ffc7dd,en,1688133699,15,0,1690410008,True,0f6e971b-e0e8-4cde-802d-5b8581b1531f
BrainCert,https://blog.braincert.com/,"Join us as we dive into the world of courses, assessments, eLearning, virtual classrooms, LMS, and more. Discover trends and empower educators, trainers, and learners to thrive in the digital age",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1684756229296-bc-logo-square.png?width=75&height=75&resize=contain,False,['productivity'],15,True,0,True,19090762,False,,,,#075adf,en,1684756230,15,5,1706878392,True,1b6aa1de-3dcf-41a7-b473-eb322ae8d9f0
HappyChases,https://happychases.ghost.io/,"Chasing happiness through productivity, personal growth, and positivity",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1674550062662-happychases-logo-500x500.png?width=75&height=75&resize=contain,False,['productivity'],14,True,0,True,9999986,False,,,,#1d0137,en,1674550064,14,2,1698568416,True,40ef70f0-22fb-48d3-9b24-c72adceb39eb
Men Ninja,https://menninja.digitalpress.blog/,"Our content is carefully researched. Whether you're looking for style inspiration, financial guidance, tech reviews, or health advice, It is your go-to source for insightful and enriching content.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1701392499098-Men-Ninja-1-1.png?width=75&height=75&resize=contain,False,['productivity'],13,True,0,True,9999987,False,,,,#e36d3d,en,1676097125,13,0,1693024268,True,cea16ec2-bfa2-4844-b4c2-265da5b62fe0
Modele mentalne,https://www.modele-mentalne.pl/,blog o jasnym myśleniu,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1667286174504-ic_launcher.png?width=75&height=75&resize=contain,False,['productivity'],12,True,0,True,9999988,False,,,,#A4131F,pl,1666039484,12,0,1697044444,True,97aa288a-af4e-4ddd-9f2f-d674c094baec
Focus Tools,https://www.focustools.xyz/,Tools for focused work. The latest apps and gear to work more mindfully. ,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1663164072898-FT-1080x1080-1.png?width=75&height=75&resize=contain,False,['productivity'],12,True,0,True,10499987,False,,,,#023F87,en,1663164074,12,1,1706539827,True,a839ff3b-d4b9-4a7e-9ec9-72171826c657
Mates,https://www.mates-media.online/,A special project about pressing issues that concern people in the IT,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1675628187672-Screenshot%202023-02-05%20at%2022.15.30.jpg?width=75&height=75&resize=contain,False,['productivity'],11,True,,False,9999989,False,,,,#8fd33c,en,1674579390,11,0,1676823732,True,7a18005f-24e1-4998-bfe4-9e9faad10aa9
Casual Depth,https://www.casualdepth.com/,"Two teens sharing ideas, frameworks and concepts to help you build a foundation for life.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1681733031410-CD%20Favicon.png?width=75&height=75&resize=contain,False,['productivity'],11,True,,False,9999989,False,,,,#000000,en,1663263030,11,0,1692554441,True,614d298d-49dc-46b7-af41-96bd40501bb9
Brian Turchyn,https://brianturchyn.net/,"Stories about mistakes I've made.
Actionable self-reflection. 

Delivered weekly.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1667926227935-1667581417767-1664031635682-BT-Logo-1-.png?width=75&height=75&resize=contain,False,['productivity'],10,True,,False,4092514,False,,,,#277cb5,en,1663286834,10,0,1700240421,True,29f7ee65-24e8-4217-b4f5-37dde0b9c87a
Digital Avatar of Aniruddha Anilkumar Navur welcomes you!,https://aniruddha-navur-publishing-inc.ghost.io/,Agile Leadership blogs (by Aniruddha Anilkumar Navur),https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1703677590936-IMG_0025-01-3.JPG?width=75&height=75&resize=contain,False,['productivity'],10,True,,False,11499989,False,,,,#413c74,en,1703677592,10,0,1703675520,True,f7a8998e-c123-4954-8dfa-2d1ac4c4211f
Soroush Torkian,https://www.soroushtorkian.com/,"Subscribe to my Sunday Spotlight newsletter to stay updated on stories and useful insights. 😄
(Expat teacher, learner, productivity enthusiast)",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1693630913095-IMG_8587.jpeg?width=75&height=75&resize=contain,False,['productivity'],8,True,,False,16646971,False,,,,#277e01,en,1668286863,8,0,1702808312,True,9b3d96b9-f411-4a26-a3df-f46c1902a382
Activpay,https://activpay.ca/,"Founded in 2004, Alexandre Comptabilité Spécialisé Ltée. provides a finite set of services that help business owners and managers concentrate on mastering you business.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1670444415442-1670444107509-icons_512.png?width=75&height=75&resize=contain,False,['productivity'],7,True,,False,152583572,False,,,,#168e06,en,1670444111,7,0,1700435941,True,949e8efd-5cbd-43a1-a83f-ae83198d4f8b
Progress and Purpose,https://progress-and-purpose.ghost.io/,Achieving success through goal setting and personal growth,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1671988683709-noun-progress-3856515.png?width=75&height=75&resize=contain,False,['productivity'],6,True,0,True,9999994,False,,,,#006699,en,1671988686,6,6,1674230137,True,49f5fe5e-cfd3-4a21-8af8-e6b8ac4f28d6
K.T. Donohue,https://kt-donohue.ghost.io/,Proof Of Concept,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1683337350347-Donohue%20Brothers%20KT%20in%20Boat%20Palm%20Springs.png?width=75&height=75&resize=contain,False,['productivity'],6,True,0,True,10499993,False,,,,#0056d6,en,1683337351,6,0,1705622608,True,f794d8e8-cf52-41be-891d-2573653aad85
TanaFlows,https://tanaflows.com/,Mở Khóa Bộ Não Thứ Hai với ghi chú Tana. Hướng dẫn xây dựng bộ não thứ hai với Tana cho người mới.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1701141372377-Tanaflows-logos.png?width=75&height=75&resize=contain,False,['productivity'],6,True,,False,10499993,False,,,,#fabd3b,vi,1701141374,6,0,1701086386,False,591e61ee-98d4-42dc-8099-5048fac6794e
TanaFlows,https://tanaflows.com/en/,Unlock the second brain with Tana,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1704890899388-Tanaflows-logos.png?width=75&height=75&resize=contain,False,['productivity'],3,True,,False,10499996,False,,,,#fabd3b,en,1704890901,3,0,1704519586,False,824b4db1-f12f-41a9-8d25-1870c6ae14f6
Everymindful,https://www.everymindful.com/,"Navigating the Path to Personal Growth, Mindfulness, and a Productive Life",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1705883056126-Everymindful-Logo-1.png?width=75&height=75&resize=contain,False,['productivity'],3,True,,False,10499996,False,,,,#00c0f0,en,1705883056,3,0,1705377544,True,0b2f4a0e-116c-4098-80fc-a1d23c447fdc
Mémgyüjtő Portál,https://memgyujto.hu/,Készülj fel a nevetésre! Fedezd fel a legfrissebb mémeket!,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1685713157463-icons8-meme-64.png?width=75&height=75&resize=contain,False,['productivity'],2,True,0,True,9999998,False,,,,#1a90ff,hu,1685713158,2,1,1685889271,True,4922f5f2-176b-4370-bcdd-782f3d6846d8
AiMoneyGuide,https://www.aimoneyguide.com/,Using Ai tools to generate faster workflow. Creating guides to achieve the same results. Trending AI topics: Generative AI,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1672517474205-1672341356194-Screenshot-2022-12-26-012508-1.png?width=75&height=75&resize=contain,False,['productivity'],2,True,0,True,9999998,False,,,,#3a86ff,en,1672341359,2,1,1681027839,True,09771b1d-cbe3-4ebe-8ea9-f42709c63cbe
Magnificent,https://www.magnificentperspective.com/,We share our experience about things that could make your life better,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1681998210855-Magnificent_Publication_Icon_v2-removebg-preview.png?width=75&height=75&resize=contain,False,['productivity'],1,True,,False,9999999,False,,,,#f7bb43,en,1681998212,1,0,1688892325,True,bb68e28c-cef2-4bd3-8e4b-1c362768f85d
Hulry,https://hulry.com/,"Be 1% better every day with battle-tested tips on personal growth, money and productivity",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1660754150712-favicon-new-1.png?width=75&height=75&resize=contain,False,['productivity'],0,False,,False,792381,False,,,,#7a7a6d,en,1660754153,0,0,1706106226,True,88baf3b2-ae20-454d-a852-be746e7540bc
Ali Abdaal,https://aliabdaal.com/,"Doctor, YouTuber and podcaster, exploring the strategies and tools that help us live happier, healthier, more productive lives.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/aliabdaal.png?t=2022-07-19T12%3A40%3A17.357Z?width=75&height=75&resize=contain,False,"['productivity', 'youtubers']",0,False,,False,1283771,False,,,,,en,1658238420,0,0,1656547200,True,e05e8650-603f-4a39-aabe-ddc5bd8315eb
Every Intention by Ashley Janssen,https://ashleyjanssen.com/,"Ashley Janssen | Productivity Consultant, Writer, Speaker",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1675703597585-1--60x60-.png?width=75&height=75&resize=contain,False,['productivity'],0,False,,False,1920711,False,,,,#EC6A61,en,1658238539,0,0,1706698815,True,fc5949a7-bcc5-4558-a661-3c3f2616344c
How to Help,https://how-to-help.com/,Having a life and career with more meaning and impact,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1660167704600-hthicon.png?width=75&height=75&resize=contain,False,['productivity'],0,False,,False,2309349,False,,,,#3F8EC5,en,1660167705,0,0,1706643568,False,49dbba50-b25d-4ed3-9e31-4f3ec7a9399c
Re Alvarez Parmar,https://blog.realvarez.com/,"I am writer, coder, reader, and father of three kids. I write about Cloud, Kubernetes, Containers, Blockchain, web3, and psychology.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1665346694448-reblog-logo.png?width=75&height=75&resize=contain,False,['productivity'],0,False,,False,3011822,False,,,,#3a88fe,en,1665346691,0,0,1687563683,True,886f7278-bdb2-4b18-8b27-d9f3fe4a848b
Better Sheets,https://blog.bettersheets.co/,"Google Sheet Tutorials, Templates, Tools, Tips & Tricks",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1675326888402-bettersheetslogothumb-small.png?width=75&height=75&resize=contain,False,['productivity'],0,False,,False,5376584,False,,,,#15171A,en,1675326889,0,0,1704888031,True,143ae2a5-50f0-4ed3-bf0d-c1f11845d5fb
Stuff that MattR's,https://www.mattrutherford.co.uk/,"A weekly newsletter of things to make you smarter, stronger and generally more super. 

From the curious mind of MattR",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1660560946453-favicon.png?width=75&height=75&resize=contain,False,['productivity'],0,False,,False,5545509,False,,,,#631cba,en,1660560947,0,0,1706902406,True,f7fb9c9c-3dd4-4d4a-9075-cf65cac6a507
Zox,https://blog.zox.la/,Behind the scenes stories from the accessory and collectibles brand.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/zox.png?t=2022-07-19T13%3A17%3A41.888Z?width=75&height=75&resize=contain,False,['productivity'],0,False,,False,7381936,False,,,,,en,1658238539,0,0,1659830400,True,0c1f3b99-3bdd-494d-920f-eac180a5b0bd
Nootroedge,https://www.nootroedge.com/,Giving you the cognitive edge...,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1690408084993-nootroedge%20logo.jpg?width=75&height=75&resize=contain,False,['productivity'],0,False,,False,8172450,False,,,,#ff1a75,en,1690408082,0,0,1699047411,True,566b67a5-88e4-45c7-b8c2-0c50ecf18014
Elif Hiz,https://www.elifhiz.com/,"Learnings and musings on marketing, career and entrepreneurship.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1669840650270-EH-Website-Favicon.png?width=75&height=75&resize=contain,False,['productivity'],0,False,,False,9119657,False,,,,#5732ea,en,1669840653,0,0,1698757246,True,d6fe5298-6dc9-45e9-91d0-d25af2a76d29
Daniel's Notes,https://wentsch.me/,"I'm a designer and developer from Freiburg, Germany and this is my personal blog where I write about Design, Code, PKM and whatever else is on my mind.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1672992094804-daniel-circle@2x.png?width=75&height=75&resize=contain,False,['productivity'],0,False,,False,9379158,False,,,,#0aa957,en,1672992095,0,0,1706687735,True,4c88bd71-f34e-4ecb-8c71-47e00adcdcb3
It's Just Liz,https://www.itsjustliz.org/,"Videos and content about engineering in your 20's, career tips & technical advice.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/itsjustliz.png?t=2022-07-19T12%3A53%3A26.043Z?width=75&height=75&resize=contain,False,['productivity'],0,False,,False,9413724,False,,,,,en,1658238539,0,0,1655769600,True,50d6e44c-27e5-43be-8396-aaccb0faccb7
