title,site_url,description,publication_icon,nsfw,categories,member_count,show_member_count,mrr,show_mrr,ghost_rank,featured,feature_image,text_color,bg_color,accent_color,lang,created_at,mrr_members_rank,mrr_members_diff_rank,updated_at,showIframe,objectID
Fraser Martin,https://frasermartin.com/,"Composer, writer and producer specialising in the epic music and stories of Scotland. If theatre is spectacle, then the theatre of Scotland has us spellbound.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1682127086679-frasermartin_profile_ghost_120.png?width=75&height=75&resize=contain,False,['music'],75,True,,False,67241441,False,,,,#646eff,en,1682127088,75,1,1703739040,True,a5269283-8921-40f7-b381-b8f0cb54032c
Craft Your Sound,https://www.craftyoursound.com/,"Insights from the world's best music producers to help you write original music, finish tracks 10x faster, create better sounds, and release more projects.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1668481526161-craftyoursound-logo.png?width=75&height=75&resize=contain,False,['music'],59,True,0,True,39623681,False,,,,#8358f9,en,1668481527,59,1,1704311050,True,d3f649c0-2524-45f8-a481-dbd57c0fd518
No Future Triumphant,https://nofuturetriumphant.com/,"A newsletter dedicated to thoughtful analysis of music, art & the technology changing how we interact with it. Written by Brandon Lucas Green.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1705714834187-_forweb_akaivertical.jpg?width=75&height=75&resize=contain,False,['music'],58,True,,False,10499939,False,,,,#707070,en,1705714835,58,0,1705695045,True,69798524-37c2-498f-ac4f-7b3f8a531787
Le Web3 et la musique,https://le-web3-et-la-musique.ghost.io/,Réflexions sur l'impact du Web3 dans l'industrie de la musique et les promesses d'un modèle plus juste pour les artistes.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1663070515300-icons8-bibliothe-que-musicale-50.png?width=75&height=75&resize=contain,False,['music'],46,True,,False,147989449,False,,,,#151618,fr,1663070516,46,3,1703576440,True,e4323cd4-923f-424c-a761-280c75cda623
Full Beige,https://www.fullbeige.com/,"Hi! I'm Full Beige ☀︎, a self-taught pianist based in Berlin. Is it possible to become a talented pianist at 30 years old? I will share my compositions, learnings, fears, failures, and successes.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1674463043667-ghost-icon.png?width=75&height=75&resize=contain,False,['music'],22,True,,False,122410713,False,,,,#c99264,en,1674463044,22,0,1683126339,True,63eee3bc-0638-4fc3-9e19-26f1328dcba2
Raccoon Point Studios,https://raccoon-point-studios.ghost.io/,"Learn to make amazing music with our tips, tutorials, and support. We’ll help you with recording, mixing, mastering, and more.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1681837476221-raccoon_point_poster1-HI.jpg?width=75&height=75&resize=contain,False,['music'],11,True,,False,9999989,False,,,,#ff38e4,en,1681837477,11,0,1682092748,True,51512e6e-eb66-4f88-b790-6666c000b0ec
The Rest  –  A Music Newsletter,https://www.therestnewsletter.com/,"Algorithms keep giving you more of the same. Our newsletter is dedicated to the rest. A song and an interesting story about it, every weekday. Refreshing, insightful and snackable.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1706789128365-TheRest_Logo.jpg?width=75&height=75&resize=contain,False,['music'],10,True,,False,10499989,False,,,,#383838,en,1706789129,10,0,1706711452,True,dd970bfa-9ca1-43b2-a7ec-971ffbff3702
"El Claustro - Contracultura Gothic, Dark, Underground desde Latinoamérica",https://elclaustro.cl/,"Vivimos y divulgamos Culturas Oscuras Gothic, Dark, Under, etc. Música, Comunidades, Información, Opinión y más.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1705335491819-icon.png?width=75&height=75&resize=contain,False,['music'],9,True,0,True,567296,False,,,,#898989,es,1685719995,9,7,1703815203,False,6d91c1e0-4053-4d79-9c19-d66a5463763a
Billie Stans,https://billiestans.com/,"Explore Billie Stans for in-depth Eilish insights. Connect with fans, dive into articles, and celebrate the essence of Billie's artistry.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1701922587246-B.png?width=75&height=75&resize=contain,False,['music'],5,True,0,True,11499994,False,,,,#db2a26,en,1701922588,5,0,1701832591,False,69cd0319-23d8-4c92-a8c2-403f6bdfc67d
Films Playlist,https://www.filmsplaylist.com/,Blog that analise the music of films.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1695176914165-FP--1--3.png?width=75&height=75&resize=contain,False,['music'],2,True,,False,9999998,False,,,,#023031,en ,1694468407,2,0,1696510784,True,0dd5b53f-b73c-4169-8106-37c647411271
VibeBear.Studio,https://vibebear.studio/,Music fuelled software engineering - take a look at my projects and listen to the beats that shaped them!,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1698706646295-vibebear_logo-2.webp?width=75&height=75&resize=contain,False,['music'],1,True,0,True,10499998,False,,,,#ca8516,en,1682428702,1,0,1705515743,True,57fe26c3-1011-490b-a5dd-970104049302
Heavy Blog is Heavy,https://www.heavyblogisheavy.com/,Documenting the Golden Age of Metal,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1664819490974-HBIH LOGO secondary symbol 1 transparent gold.png?width=75&height=75&resize=contain,False,['music'],0,False,,False,127581,False,,,,#000000,en,1664819492,0,0,1706720447,True,9f964e64-d34a-47ef-87ed-24b4e6335ad3
Cabbages,https://www.cabbageshiphop.com/,fresh veg for hip-hop heads. rapper interviews. new album recommendations. original podcasts. 420-friendly content. a biweekly newsletter.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1665249297987-New-Logo--2-.png?width=75&height=75&resize=contain,False,['music'],0,False,,False,1618885,False,,,,#669d34,en,1661260346,0,0,1706550387,True,72fc3cba-c336-4314-897f-0c0be067b200
Music For All,https://www.musicforall.club/,"a blog to support decentralization, free expression & self-reliance in music.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1673918283839-MFA-3.png?width=75&height=75&resize=contain,False,['music'],0,False,,False,3375022,False,,,,#000000,en,1673918284,0,0,1704943715,True,4906dba0-a1ed-40cc-a2e4-880fd5e9e3c1
Richard Pryn,https://richardpryn.com/,"An Award winning composer teaching music for movie trailers, games, and TV. ",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1673637545475-Ghost-Icon.png?width=75&height=75&resize=contain,False,['music'],0,False,,False,5620497,False,,,,#FEBD0F,en,1673637546,0,0,1706868397,True,2f2d9a47-8242-4051-8678-af07c3c9727d
MUSIC SCENE MEDIA,https://www.musicscenemedia.com/,"Your source for concert photos and reviews, artist interviews, music news, and more!",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1697796611436-logoforround_blackbg.png?width=75&height=75&resize=contain,False,['music'],0,False,,False,6655769,False,,,,#826194,en,1697796612,0,0,1706824188,True,039e6d8b-65e7-4b89-986e-13a5f5cbdd2a
Vital Viper's Mobile Mixtape,https://www.vipers.stream/,"Vital Viper's Mobile Mixtape. Your ultimate destination for the latest tracks, mixing tips, gear reviews, and behind-the-scenes insights.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1699582196623-1000002468.png?width=75&height=75&resize=contain,False,['music'],0,False,,False,10000000,False,,,,#00bb06,en,1699582198,0,0,1701313381,True,f52e5fdb-4201-481c-8cd6-50fe52990402
Da Capo al Coda,https://blog.jcyebes.com/,"A personal blog about music in general, particularly about Ableton Live, synths, electric guitars, and some collateral effects of my curiosity (by the way, written in Spanish) ",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1660171593544-logo.png?width=75&height=75&resize=contain,False,['music'],0,False,,False,10000000,False,,,,#669c35,es,1660171595,0,0,1685909463,True,893dc1e6-795a-413c-b069-9baa7ca169c1
Pienxe • Musical Experiences. ,https://pienxe.com/,Live Music & Local Creative Experiences,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1682201704785-favicon3.png?width=75&height=75&resize=contain,False,['music'],0,False,,False,10000000,False,,,,#7F3F7F,de,1682201706,0,0,1694565014,False,2ed4513b-bc11-4cbc-8af5-131180abd75b
Don't Call It World Music,https://www.dont-call-it-world-music.com/,This is your handpicked guide to captivating and peculiar sounds from around the world. Here are some global music oddities.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1705338324407-youtube_profile_image--500-5.png?width=75&height=75&resize=contain,False,['music'],0,False,0,True,10500000,False,,,,#d32e17,en,1704747956,0,0,1706379009,True,8e539b5f-0748-4041-b25d-b26dbbb72a2b
Rhythmcs,https://www.rhythmcs.com/,"Find your rhythm. Discover your next favorite song, support your favorite artist, and find music for the moment.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1689736842922-rhythmcs_black.gif?width=75&height=75&resize=contain,False,['music'],0,False,,False,10500000,False,,,,#6c32e0,en,1689736843,0,0,1706879281,True,6a602c29-e0a0-4c45-b7ac-686e15e048e1
Sync Lyrics,https://www.syncslyrics.com/,Synced Lyrics and translations from the musical world in all languages,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1701904634600-logo-sync2-ready.png?width=75&height=75&resize=contain,False,['music'],0,False,0,True,10500000,False,,,,#ff1a75,en,1701904635,0,0,1701904145,True,39e0491e-bdbe-4917-a71f-6662fa1f1ed7
The Aspiring Producer,https://druse-music.ghost.io/,Insightful advice for the up-and-coming electronic music producer,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1703448951637-Main%20Artist%20Photo.jpg?width=75&height=75&resize=contain,False,['music'],0,False,,False,10500000,False,,,,#1186d0,en,1703448952,0,0,1706374430,True,340b8e4d-db6c-4057-8e4b-b68ddc452600
Audiovase Blog,https://blog.audiovase.com/,"This is the official blog for Audiovase. Here, you'll find a collection of updates, news, stories, and other information all in one place.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1686842953629-Favicon-Black-Transparent.png?width=75&height=75&resize=contain,False,['music'],0,False,,False,11000000,False,,,,#292929,en,1686842955,0,0,1686831416,True,e492f21b-ce6b-4d98-ba0d-77ce93200c39
Beshoy,https://beshoy.trance.productions/,Music by Beshoy,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1687901876319-F1BC33BB-D677-45FF-98CE-B61AED8CFA0C.jpeg?width=75&height=75&resize=contain,False,['music'],0,False,,False,11000000,False,,,,#0009cd,en,1687901884,0,0,1692722439,True,23fb7138-7868-4094-963f-46af1b408338
Score Catcher,https://www.scorecatcher.co.uk/,A weekly round-up of scores and soundtracks that are appearing on UK free to air television in the week ahead.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1706011116491-Screenshot%202024-01-12%20at%2012.12.43.png?width=75&height=75&resize=contain,False,['music'],0,False,,False,11500000,False,,,,#11053b,en,1706011117,0,0,1705741218,True,cf284289-627e-4800-85f3-21c2cc2a8570
Yuhanna,https://hiphop.ghost.io/,Printed Music Publisher,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1706717489256-Yuhanna%20Label.png?width=75&height=75&resize=contain,False,['music'],0,False,,False,11500000,False,,,,#ff1a75,en,1706717491,0,0,1706656167,True,0f635b87-94bb-4e50-8887-4a7b2840ea38
BeGlitched,https://beglitched.com/,BeGlitched Music,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1661130029238-Untitled-2.png?width=75&height=75&resize=contain,False,['music'],0,False,,False,17775191,False,,,,#444444,en,1661130030,0,0,1704046669,False,fe4670bc-0980-4982-a5e2-35c90a2281ca
Eli Enis,https://www.elienis.com/,"Music criticism, essays and more by writer, editor, and podcaster Eli Enis. ",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1678213894370-Dale-headphones.jpg?width=75&height=75&resize=contain,False,['music'],0,False,,False,26580911,False,,,,#3d5dff,en,1678213895,0,0,1703084466,True,02868ab0-4e21-408d-a6fd-72c30104d677
Alison Scherzer,https://www.alisonscherzer.com/,This the official website of the coloratura soprano Alison Scherzer,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1701624525085-favicon_60x60.png?width=75&height=75&resize=contain,False,['music'],0,False,,False,29598917,False,,,,#15171A,en,1701624526,0,0,1684751103,True,324aec9c-00c8-4cad-ab48-8c58b2a334a6
Hivewire,https://www.hivewire.club/,Music culture and everything it embraces,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1691404452374-3.jpg?width=75&height=75&resize=contain,False,['music'],0,False,,False,44747506,False,,,,#00584b,en,1686230421,0,0,1706803248,True,18bae2b7-2efd-47fc-9454-c43431e95dc9
Tape It,https://blog.tape.it/,A better home for song ideas,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1663941188459-tapeit_app_icon.svg?width=75&height=75&resize=contain,False,['music'],0,False,,False,46546424,False,,,,#0047FF,en,1660383646,0,0,1673628334,True,b4d5cacd-6f59-4ea0-a59a-e3f2c2b9e39e
Alex Pfeffer,https://www.alexpfeffer.co/,music composer and audio entrepreneur,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1685960576672-AP-Logo-Transparent_black.png?width=75&height=75&resize=contain,False,['music'],0,False,,False,51017052,False,,,,#488789,en,1685960577,0,0,1692534987,True,4b779ee6-05ed-4997-b5f5-466981d112bc
YeisonBedoya.com,https://yeisonbedoya.com/,"Compositor y arreglista Colombiano | Encuentra acá sus audios, partituras, publicaciones y reflexiones.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1683238257990-Captura-de-Pantalla-2023-05-04-a-la-s--5.06.47-p.-m.-1.png?width=75&height=75&resize=contain,False,['music'],0,False,,False,66444957,False,,,,#042a9a,es,1683238258,0,0,1685328578,False,68c80de0-0b1d-4d70-8a05-2cdc81c9ffb3
The Joy of Vinyl,https://joyofvinyl.com/,"Vinyl Records, Turntables, & Tube Amps Explored",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1706452728662-JOV_LOGO_WH.png?width=75&height=75&resize=contain,False,['music'],0,True,,False,81953999,False,,,,#fb7f31,en,1706452730,0,0,1706126786,True,43bc4e3e-8a15-43a7-8bf5-2e0c6b550043
"Listen Up, Nerds",https://www.listenupnerds.com/,"Listen Up, Nerds is a newsletter about Music – New music, old music, trends, etc. by ""subculture gadabout"" Jay Papandreas",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1701444988472-listenupnerdslogo.jpg?width=75&height=75&resize=contain,False,['music'],0,False,,False,103000858,False,,,,#1a1664,en,1701444989,0,0,1706729885,True,e857a209-bd0e-486e-872f-7ddbbafd0246
Quinteto Antioquieño de Bronces,https://quintetodebronces.com/,"Agrupación de música Instrumental de Medellín, Colombia. Música de altura para tus eventos",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1683237739351-logoportada-1.png?width=75&height=75&resize=contain,False,['music'],0,False,,False,107023843,False,,,,#91a93d,es,1683237740,0,0,1683156924,False,9f348da2-67f6-457d-b018-481b025fac8e
Pianistika,https://www.pianistika.com/,Tu punto de referencia para toda información que necesitas para tocar el piano.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1682439704254-Pianistika_portada-2.jpg?width=75&height=75&resize=contain,False,['music'],0,False,,False,112346384,False,,,,#ec4229,es,1682439705,0,0,1684540174,True,2b99774b-b737-4e34-9be1-0f403589a0e6
Vanity Dust,https://www.vanitydust.ninja/,Barcelona based techno music journalist standing for club culture. Sharing and releasing from tracks to live Dj Sets and interviewing worldwide key artists from the inexhaustible techno scene.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1671307253067-soundcloud_perfil.jpg?width=75&height=75&resize=contain,False,['music'],0,False,,False,203853434,False,,,,#94e5bb,(es),1671307256,0,0,1706292291,True,dba94f61-5449-411b-97dc-5e9b85b14bc7
technotroll.tv,https://www.technotroll.tv/,"Podcast en español de música electrónica techno: música, novedades y festivales.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1682664449852-cropped-favicon-technotroll.png?width=75&height=75&resize=contain,False,['music'],0,False,,False,384599241,False,,,,#000000,es,1682664450,0,0,1706293840,True,dc6a1dfe-1c1d-44ff-a94a-2c30af30dd39
