title,site_url,description,publication_icon,nsfw,categories,member_count,show_member_count,mrr,show_mrr,ghost_rank,featured,feature_image,text_color,bg_color,accent_color,lang,created_at,mrr_members_rank,mrr_members_diff_rank,updated_at,showIframe,objectID
Backstage Magazine | Associazione artistica PETRUSKA | Markus Zohner Arts Company,https://backstage.zohner.com/,"Magazine & Newsletter: Novità, progetti attuali, corsi e incontri",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1673741179739-Untitled-1.png?width=75&height=75&resize=contain,False,['culture'],4063,True,,False,1328938,False,,,,#E7131A,it,1673741180,4063,0,1706854040,False,03080a7d-abfd-4b9f-b0a4-0d271b1049ad
PodSnacks,https://newsletter.podsnacks.org/,"The ""CliffsNotes of Podcasts"" delivering healthy information in digestible bites.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1667870702692-PodSnacks_Large.png?width=75&height=75&resize=contain,False,['culture'],3977,True,,False,9996023,False,,,,#00ADEF,en,1664103964,3977,12,1691502584,True,51f668cd-a807-429f-8c20-e04768b3cde2
Marmalade Collective,https://www.marmaladecollective.com/,Bringing Africa's culture and stories to life through curated content delivered via newsletters and members-only events. ,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1663066025600-Marmalade-Favicon.png?width=75&height=75&resize=contain,False,['culture'],3655,True,,False,1161576,False,,,,#000000,en,1663066026,3655,92,1706679927,True,908720d1-64ec-4fff-bfe3-c63fadaaa3eb
Digital Tour Bus,https://www.digitaltourbus.com/,Unseen life of your favorite touring artists.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1673855548657-1673851384649-Untitled-Design--3-.png?width=75&height=75&resize=contain,False,['culture'],2871,True,,False,21827,False,,,,#000000,en,1673851385,2871,1,1706810718,True,915ded11-ccec-4818-8d21-35b2feecd9a9
Motoscribendi,https://www.motoscribendi.com/,"Nicky Yeager has written about the crafts employed in making books as a practitioner and librarian. He writes about the materiality of the book .

There will be puns and motorycle stories.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1671631377614-RedandBlackMoto.png?width=75&height=75&resize=contain,False,['culture'],50,True,210,True,16734926,False,,,,#0061fe,en,1671208840,2150,1791,1700807554,True,944824ce-3d0d-4041-913b-15ef5c5cdcdc
Drishtikone,https://www.drishtikone.com/,"Drishtikone is an authoritative, insightful and informative online magazine and newsletter on topics related to India and its diaspora.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1668459379049-favicon.png?width=75&height=75&resize=contain,False,['culture'],2043,True,,False,739267,False,,,,#e31d25,en,1663788881,2043,11,1706452144,True,b9391ffe-e8e6-4bac-b57a-b1427626329d
Based,https://www.based.inc/,"Our blog covers a wide range of topics, from business and entrepreneurship to relationships and dating, all with a focus on promoting the based lifestyle.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1706323710056-based-icon.png?width=75&height=75&resize=contain,False,['culture'],2006,True,,False,25464147,False,,,,#000000,en,1679373799,2006,0,1691622499,True,6e5f2b03-4530-49ad-ba57-7610af8af8cd
ABSOLUMENT TOUT,https://absolument-tout.net/,Une newsletter à propos des choses qui m'intéressent,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1679435814483-favicon-AT-v7.png?width=75&height=75&resize=contain,False,['culture'],2000,True,,False,6271356,False,,,,#0433ff,fr,1678726438,2000,3,1706733825,False,0ba05098-05e5-4e54-9553-49a2ebceeae7
Cartoon Gravity,https://www.cartoongravity.com/,"Julian Simpson is a creator of audio, TV and film (Lovecraft Investigations, Who Is Aldrich Kemp? etc.) This is his brain on public display. ",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1660082782774-cartoon-gravity-square.png?width=75&height=75&resize=contain,False,['culture'],1622,True,,False,4698570,False,,,,#f7ce46,en,1660082784,1622,5,1706375441,True,5441004a-b79d-4a27-bd34-c2cac5150d29
Cut/daily,https://www.cut-daily.com/,A free weekly email for Film and TV Post Production Professionals looking to effortlessly deepen their knowledge and advance their careers...,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1660748922434-cut-daily-big-square_BLACK.png?width=75&height=75&resize=contain,False,['culture'],1571,True,,False,9585107,False,,,,#10c195,en,1660748683,1571,5,1706866251,True,78998654-96a7-4ee2-97f5-e7478944c06a
Andy Marshall's Genius Loci Digest,https://www.digest.andymarshall.co/,Andy Marshall is documenting his travels in his time-travelling camper van 🚐📸🏛,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1679003896112-Andy.png?width=75&height=75&resize=contain,False,['culture'],1547,True,,False,1333380,False,,,,#ffaa00,en,1671469970,1547,9,1706855401,True,f8e7686c-27e0-4fe9-90dd-9273490101cf
Artefields,https://www.artefields.net/,The art stream of consciousness !,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1701467546384-AF-Logo-juin-21.png?width=75&height=75&resize=contain,False,['culture'],1464,True,,False,2884048,False,,,,#212121,fr,1701467547,1464,0,1701456672,True,419d593f-0f1c-4cf0-a524-2c6e94017a69
Shiny Things,https://shiny-things.ghost.io/,"Oh look, Norm Wilner's writing about physical media again. And culture. And maybe the odd streaming thing.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1681392503604-Instagram%20head%20shot.jpg?width=75&height=75&resize=contain,False,['culture'],178,True,120,True,30051472,False,,,,#1a66ff,en,1681392504,1376.4,1,1706464801,True,df4486a8-d42c-4508-9144-009bfd40f4e1
New Design Congress,https://newdesigncongress.org/,"We confront the gap between what is said to be happening and what is actually happening in digitised societies. This is not the future we will accept.
Another world is possible.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1696185940234-favicon-192.png?width=75&height=75&resize=contain,False,['culture'],1289,True,,False,95777,False,,,,#001fcc,en,1696185941,1289,95,1706813260,True,5c04941b-4e8a-4b9f-9b2c-9c1b259e9e95
Buckslip,https://buckslip.email/,"An email letter (with companion extra bits) in which a few friends wander through the landscape of all that we’re living through together now, and weave a few sensemaking threads from what we find.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1659716345979-buckslip-b-1.png?width=75&height=75&resize=contain,False,['culture'],1283,True,,False,11871325,False,,,,#15171A,en,1659716347,1283,3,1682865018,False,3e1a54bf-8855-42c1-804d-9abcacdf062e
Social Life Project,https://www.sociallifeproject.org/,"We highlight what makes public spaces thrive, drawing from communities around the world.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1670947556006-slp-icon--1-.png?width=75&height=75&resize=contain,False,['culture'],1242,True,,False,6246262,False,,,,#151618,en,1670947559,1242,12,1706724313,True,352fe27f-2725-4db1-a2b3-df055bd83489
step one of a plan,https://www.aplan.fyi/,"music writing for people who kind of don't like music writing. 
by miranda reinert.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1677019325297-2BF503C3-75A1-42DA-8A04-3A13FF97A8EF.jpeg?width=75&height=75&resize=contain,False,['culture'],1206,True,,False,93379135,False,,,,#c64118,en,1674154504,1206,16,1706013857,True,50fb79ac-9f7f-470b-b563-85b9cbacdc49
Ecléctico,https://www.eclectico.org/,"Ecléctico delivers a world of music to your inbox, one song at a time.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1660101899033-e-logo-100-6.png?width=75&height=75&resize=contain,False,['culture'],1120,True,,False,10712603,False,,,,#A30015,en,1660084183,1120,0,1701432014,True,7ff025e3-3e36-4693-b011-2312f90ea611
Scene Pensacola,https://www.scenepensacola.com/,Covering the Live Music and Arts Scene in Pensacola and around the Gulf Coast.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1677309308370-1676273896955-ScenePensqcola-WhiteBoxLogo.jpg?width=75&height=75&resize=contain,False,['culture'],1044,True,,False,18553273,False,,,,#aaaaaa,en,1675845811,1044,11,1706792440,True,2639eb22-9fc5-447b-bcaf-b6551ab05790
The Street Rover,https://www.thestreetrover.it/,"La fotografia di strada raccontata attraverso immagini, parole ed incontri.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1660144443301-Magazine-1.png?width=75&height=75&resize=contain,False,['culture'],995,True,,False,1753217,False,,,,#0D0D0D,it,1660144444,995,16,1706718966,True,f43888a2-b541-475c-9161-417826fc6f59
Peregrine Coast Press,https://blog.peregrinecoast.press/,An independent publishing co-operative for film and games writing.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1660080879101-favicon.png?width=75&height=75&resize=contain,False,['culture'],669,True,22,True,9999308,False,,,,#8cb369,en,1660080880,889.188,0,1696955458,True,f04a71d8-db53-4c7d-88ac-5065160827b4
Simple Magic,https://www.simplemagic.ca/,"A weekly newsletter about skateboarding, the internet, and other means of escape.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1705370943561-SM_Ghost_Favicon.png?width=75&height=75&resize=contain,False,['culture'],886,True,,False,10499069,False,,,,#f9ad91,en,1705288170,886,7,1706292100,True,8f9fdb7b-0eaf-440a-8a0f-c98c77843393
Ojos de Cine,https://www.ojosdecine.com/,Una mirada sobre el cine,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1693882236258-REDES-2.png?width=75&height=75&resize=contain,False,['culture'],690,True,,False,47101186,False,,,,#b873ba,es,1691337568,690,3,1706397259,True,7f20323b-a8ed-438f-bd4a-3327db917133
Clicked,https://clicked.cool/,Stories and essays at the intersection of internet culture and technology.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1704383036958-a570f8db-1d3a-4f04-b344-85be0600cade_1280x1280.png?width=75&height=75&resize=contain,False,['culture'],640,True,,False,70596878,False,,,,#ff3600,en,1704383038,640,0,1704376695,True,bfb532ec-66dc-44e9-a690-9201a1bb4123
Bram Adams,https://www.bramadams.dev/,Life is short \ and art long \ opportunity fleeting \ experimentations perilous \ and judgment difficult.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1689921356705-leda-2.jpeg?width=75&height=75&resize=contain,False,['culture'],162,True,48,True,606989,False,,,,#c31118,en,1674979967,637,102,1706750064,True,2d51787b-40af-417c-ab1a-6ae802acd853
Athwart,https://www.athwart.org/,Toward a New Theory of Culture and Society,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1688619340153-iconbigger.png?width=75&height=75&resize=contain,False,['culture'],486,True,,False,392366,False,,,,#6D382E,en,1688619249,486,8,1696417252,True,97292a33-d075-4aa5-9dae-e4282c982dfd
The Tiny Wisdom,https://www.thetinywisdom.com/,"Stories about life, taken from books, conversations, and experiences.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1702302174846-Logogram-2.png?width=75&height=75&resize=contain,False,['culture'],133,True,34,True,18585871,False,,,,#f26025,en,1692605246,475.8,1,1706492035,True,ad8c03ca-4c55-40e2-8332-58a1ce44dd94
隐形学园,https://invisible.school/,「隐形学园」是一份关注思想、技术与艺术的在线杂志，汇聚有深度的内容，闯入不一样的世界。,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1680680978758-----2-1.png?width=75&height=75&resize=contain,False,['culture'],468,True,,False,89204843,False,,,,#E83015,zh,1676734304,468,2,1702968923,True,5c1f02d6-b612-4c81-98f8-ea52d9c732c6
University of Winds,https://www.uofwinds.com/,Three links to wonderful and thought-provoking things every Saturday morning from Mita Williams.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1677935989917-mita.jpg?width=75&height=75&resize=contain,False,['culture'],459,True,,False,72282522,False,,,,#3A0CA3,en,1677376062,459,0,1706371375,True,a2d14f85-0a5a-4f00-8d0a-7770d15f9bca
Terrill Welch,https://terrill-welch.ghost.io/,"Direct, curated and personal insights into new art shows, links to private viewing rooms, new releases, notices about what has sold and a glimpse into work-in-progress. ",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1669443326701-1669155239441-1669154985624-0B7C9DB9-6428-46FE-8C23-8A9BC4318F51.jpeg?width=75&height=75&resize=contain,False,['culture'],198,True,25,True,17156776,False,,,,#831100,en,1669154988,451.59,2,1706796036,True,a8e68b3d-b1ac-4bd7-9331-2c8b5c214961
TBQ Talks,https://www.tbqtalks.com/,"Strong opinions about pop culture, living with disability, and more.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1660071126099-Transparent-Backgroundsm.png?width=75&height=75&resize=contain,False,['culture'],98,True,35,True,4457495,False,,,,#4a3160,en,1660071128,447.8,1,1706552684,True,924d9471-6807-4075-a824-e31ca0ac2459
Strolling,https://strolling.rosano.ca/,"Podcast of dialogues about life, experiences, and exploring outside one's roots.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1661907317530-touch.png?width=75&height=75&resize=contain,False,['culture'],47,True,38,True,1939731,False,,,,#e5689b,en,1661907319,423.678,47,1706129971,True,32b14e7d-7f7d-4bc1-8d86-2687ec0dd7d6
Stay Curious Club,https://www.staycurious.ai/,"Feminist club that promotes constructive dialogue to continue gender equality efforts in the Mexico, hand in hand with art, comprehensive knowledge, inclusion and sustainability.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1661441699100-StayCuriousClub_IconColorTransparent.png?width=75&height=75&resize=contain,False,['culture'],412,True,,False,38367575,False,,,,#9966CC,es,1661441700,412,241,1706078460,True,4432bf21-d2f1-42ef-a294-018eb09826e9
FLAVOR by Moyed,https://www.moyed.xyz/,refining my taste,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1699084939672-666.png?width=75&height=75&resize=contain,False,['culture'],386,True,0,True,1086123,False,,,,#0f0e0f,kor,1673487149,386,1,1706082102,True,28ffffde-8cde-449c-8914-cd002d73cc9f
The Shaggy Report,https://www.javierfeliu.com/,"Independent, members-only publication on crafting beauty in woodworking, life, entrepreneurship, and family, written by Javier Feliu—Craftsman's Odyssey: Premium insights for woodworkers and craftsmen",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1702143077030-JF-Logo.png?width=75&height=75&resize=contain,False,['culture'],33,True,34,True,10499929,False,,,,#60cc07,en,1681693071,376.3,6,1706889699,True,41febc63-6647-4c37-9404-04a813d1a57e
baked,https://www.maisonbaked.com/,Sessions and shows curated by visual storytellers who adore live music. Ride with us.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1685022362486-baked_favicon.png?width=75&height=75&resize=contain,False,['culture'],348,True,0,True,48817739,False,,,,#000000,en,1685022363,348,6,1706098069,True,fbd166f4-c7bf-412f-b577-86513cbd3be1
Without a hitch,https://www.withoutahitch.co.nz/,Hilarious true stories of failure + practical methods for success. By Richard Allardice.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1660075742453-Favicon-with-author-face.png?width=75&height=75&resize=contain,False,['culture'],345,True,,False,19086352,False,,,,#0827F5,en,1660075735,345,3,1686980658,True,61c631f0-88c4-4447-9521-eb6ac423f72a
The Intermodal Spirit,https://www.theintermodalspirit.com/,"a hub for stories, tools, and ideas at the intersection of travel, relating, and being.
",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1668375180294-social-icon.png?width=75&height=75&resize=contain,False,['culture'],55,True,29,True,13262075,False,,,,#1a7dff,en,1668375071,341.6,1,1706769857,True,17d0c3e1-9264-45ab-8196-fa3988589e2d
time and a half,https://www.timeandahalfnewsletter.com/,a food and labor newsletter,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1674196685291-1674196587880-Paper.Dogs.18-square-1.png?width=75&height=75&resize=contain,False,['culture'],286,True,,False,192778134,False,,,,#e6000b,en,1674196589,286,1,1673899222,True,b4ccfe12-c622-4eb5-baa3-f11fde0c74bf
David's Dearest,https://www.davidsdearest.com/,"Culture, curated.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1688240940896-Davids_Dearest_Logo_YouTube.jpeg?width=75&height=75&resize=contain,False,['culture'],278,True,,False,109267906,False,,,,#394E97,en,1679311955,278,5,1706641965,True,368b1b6c-08c0-4b4b-a523-30b547337113
Whiskey 7 Backroads,https://whiskey7backroads.com/,Make sure to sign up for our weekly newsletter to get all our new camping and hiking locations sent right to your in-box,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1660090393491-Logo-with-background-removed-small-1.png?width=75&height=75&resize=contain,False,['culture'],114,True,16,True,10274474,False,,,,#4aa572,en,1660090169,272.2,12,1700673677,False,8340c646-e2ce-4cd2-8f3d-c699037bbcdf
Meteor,https://www.thisismeteor.com/,AI and blockchain are disrupting the world. Meteor gets you ready for what's next. ,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1676063615809-Meteor%20Girl%20512x512.jpg?width=75&height=75&resize=contain,False,['culture'],271,True,,False,3421636,False,,,,#ff1a75,en,1676063616,271,6,1683198047,True,d8d47646-c97d-42c0-8454-6126a26461d6
Common Pursuits,https://commonpursuits.com/,"Considering ordinary life, together.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1660146599858-Common-Pursuits-Logo1.png?width=75&height=75&resize=contain,False,['culture'],240,True,0,True,2851371,False,,,,#467338,en,1660146601,240,11,1677861374,True,18c27d95-9479-4f3f-894c-ce975a8c7f23
LEVEL Man,https://www.levelman.com/,The Black Man's Blueprint,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1699421744152-IMG_6940-2.png?width=75&height=75&resize=contain,False,['culture'],217,True,,False,1646270,False,,,,#83c986,en,1667401794,217,1,1706788826,True,f733d767-06f6-435b-b2ab-effc50046383
Flywheel,https://blog.flywheel.online/,The elite automotive community for entrepreneurs and enthusiasts.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1698621164147-favicon-1080x1080.png?width=75&height=75&resize=contain,False,['culture'],197,True,,False,9999803,False,,,,#513ba0,en,1698621062,197,22,1701114956,True,9832f4fc-9149-493e-82e6-f9eaffe20b26
Engaged Reading Time,https://www.engagedreadingtime.com/,A newsletter of interesting things. The antidote to the doomscroll.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1698933587859-COV-1638-3865-copy.png?width=75&height=75&resize=contain,False,['culture'],188,True,0,True,44578565,False,,,,#772da5,en,1675356241,188,0,1698947132,True,cd8f01c9-1fcb-4a2c-82dd-bfd45748a835
The Joggled Mind,https://www.dalekeiger.net/,"Subscribe and let Dr Essai subvert the dominant paradigm from your inbox. A newsletter of dexterous prose, independent thought, and fine photography. And it costs nothing. How can you say no?",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1691605592833-buchnarr-4.jpeg?width=75&height=75&resize=contain,False,['culture'],183,True,,False,6977673,False,,,,#77a6bb,en,1666963573,183,17,1706213137,True,ecbb8708-d6c2-4c12-b092-0e3476c74d3e
Postcard from Monadnock,https://postcard-from-monadnock.ghost.io/,"Musings on life, love, food (and the weather) from rural New Hampshire.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1684164132927-Stamp_Full%20Color@4x.png?width=75&height=75&resize=contain,False,['culture'],181,True,0,True,27958469,False,,,,#e0592a,en,1684164133,181,1,1706133101,True,92994da4-d212-4e8b-84a8-22757fc747a8
Korea Beats,https://www.koreabeats.com/,Daily Beats and latest trends from Korea,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1691319920035-Celebrate-Multiculturalism--250---250-px--2-1.png?width=75&height=75&resize=contain,False,['culture'],174,True,,False,9999826,False,,,,#3a88fe,en,1691319921,174,2,1692810464,True,83abdd43-6d68-443c-aee8-0980ed382d20
Culture Livresque,https://culturelivresque.fr/,"Ce site littéraire propose des avis et analyses de livres. S'y trouvent aussi des explications sur les figures de style, les mouvements et genres littéraires, etc. Venez nous rencontrer !",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1660397628298-culturelivresque.png?width=75&height=75&resize=contain,False,['culture'],157,True,,False,16235461,False,,,,#a812ce,fr,1660385592,157,6,1701768780,False,08260db4-de54-47d5-beb7-f88ad7f53589
"Thriller ""A Bitcoin Zine""",https://www.thrillerbitcoin.com/,Thriller - is a local Austin bitcoin zine. Built by the Plebs for the Plebs.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1703627117492-Off_Black_White_Thriller-Bitcoin--3000---3000-px---2000---2000-px-.png?width=75&height=75&resize=contain,False,['culture'],138,True,,False,8711666,False,,,,#000000,en,1698373344,138,6,1706767858,True,b9f239c2-21aa-4cea-a9e3-670dbd3f17fa
Trema,https://www.trema.website/,"One brief book recommendation, once every month.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1698183029893-IMG_3155%20Copy.jpeg?width=75&height=75&resize=contain,False,['culture'],128,True,,False,10499865,False,,,,#a00b23,en,1698183031,128,2,1704529361,True,56cd7517-77bf-40b4-9df2-5b140aa86810
Morning Croissant,https://morning-croissant.ghost.io/,A yearlong quest to follow the French Republican calendar,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1664546968309-croissant.png?width=75&height=75&resize=contain,False,['culture'],128,True,,False,118449049,False,,,,#a1841b,en,1661360807,128,2,1704036872,True,485a5bd2-c562-4282-b5cf-6b6a76abbbae
The Kermudgeon,https://thekermudgeon.com/,"Original fiction, essays, poetry, rants, music, finance, tech, and more...",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1661615028598-thekermudgeon_logo-512x512.png?width=75&height=75&resize=contain,False,['culture'],109,True,,False,10499885,False,,,,#000000,en,1661443155,109,1,1706593816,True,f1cc8334-04a6-45e9-9315-24ae76ba52b4
The Dodgy Boffin,https://dodgyboffin.ghost.io/,"I write about the things that scare me a little: horror movies, theology, and sometimes myself. I’m curious about the messy depths of feminist theory and genre fiction and the business of being alive.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1667528816521-The-Dodgy-Boffin.png?width=75&height=75&resize=contain,False,['culture'],105,True,,False,99316348,False,,,,#00a3d7,en,1667528537,105,4,1706373816,True,1613ad92-70d8-45b3-bba6-7c2ef59e7bd9
