title,site_url,description,publication_icon,nsfw,categories,member_count,show_member_count,mrr,show_mrr,ghost_rank,featured,feature_image,text_color,bg_color,accent_color,lang,created_at,mrr_members_rank,mrr_members_diff_rank,updated_at,showIframe,objectID
The PublicAsian,https://www.thepublicasian.com/,"The hub for news, current affairs and op-ed pieces centred around Asia.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1681345360867-The-publicasian-3.png?width=75&height=75&resize=contain,False,['politics'],47,True,0,True,10499950,False,,,,#000000,en,1681345269,47,1,1706695204,True,6fc661d8-8667-4c82-b40d-ce3d32e298d4
Sense Review,https://www.sensereview.com/,"Patient explanations of confusing narratives and global politics. A deep dive into ethics, the structures of power, and the decisions that shape our world. Free and ad-free.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1694924972044-Sense-Review-web-logo.png?width=75&height=75&resize=contain,False,['politics'],11,True,3,True,9999985,False,,,,#940000,en,1693100878,44.3,31,1694662567,True,5f7f4ee1-5706-4460-9724-8bc132b83bef
Twelve Tables,https://TwelveTables.blog/,"Researched and verifiable synthesis on governance, security, and economics",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1676304101947-android-chrome-192x192.png?width=75&height=75&resize=contain,False,['politics'],27,True,0,True,42754349,False,,,,#4c0a4d,en,1676304102,27,5,1685188809,True,5069237f-8396-4887-9a61-8eedd81e9863
Coffee & Complexity,https://www.coffeeandcomplexity.com/,"A newsletter about embracing complexity, not hiding from it. ",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1660063072702-coffee-complex-icon.png?width=75&height=75&resize=contain,False,['politics'],20,True,0,True,15910015,False,,,,#7a4a00,en,1660057784,20,0,1698661517,True,f4288eb7-d4ce-4311-a159-86f7f77be49b
Daniel Ryan Curtis,https://danielryancurtis.com/,"Opinions and essays on society, public policy, economics, and technology.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1705784539614-potw1720a_less.jpg?width=75&height=75&resize=contain,False,['politics'],3,True,0,True,10499996,False,,,,#a70000,en,1705784540,3,1,1706155904,True,ddfc68cc-a270-40d2-9536-3d18cfe02fb4
The High Weeds,https://the-high-weeds.ghost.io/,Traversing Through The Thick,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1701373326814-image2.png?width=75&height=75&resize=contain,True,['politics'],1,True,0,True,11499998,False,,,,#226847,en,1701373327,1,0,1701364825,True,662307db-27ca-45f0-b33d-d68fd7792699
Sludge,https://readsludge.com/,Investigative journalism on money in politics,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1694629055349-sl-icon-square.png?width=75&height=75&resize=contain,False,['politics'],0,False,,False,38864,False,,,,#70889e,en,1694629056,0,0,1706816913,True,a5b54262-abe1-4899-b156-674c09300a42
American Purpose,https://www.americanpurpose.com/,"An online magazine covering politics, culture, the arts, and the state of democracy.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/americanpurpose.png?t=2022-07-19T12%3A40%3A28.877Z?width=75&height=75&resize=contain,False,['politics'],0,False,,False,1049981,False,,,,,en,1658238539,0,0,1656547200,True,80ba3845-4f3e-494c-80bc-ee596c58c7d8
China Neican,https://www.neican.org/,"China Neican: analyses, translations, digests and guides",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1691556331109-logo-neican-square-small.png?width=75&height=75&resize=contain,False,['politics'],0,False,,False,1117163,False,,,,#baa049,en,1691556332,0,0,1706513415,True,49b100b3-d064-487c-9dd3-3dabf2851cc8
The Signal,https://www.thesgnl.com/,Exploring urgent questions in current events from around the world.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/thesngl.png?t=2022-07-19T13%3A14%3A11.401Z?width=75&height=75&resize=contain,False,['politics'],0,False,,False,1956211,False,,,,,en,1658238539,0,0,1641513600,True,6c82067d-8b13-4ef6-b423-58c5bcb1d3c9
The Dissenter,https://thedissenter.org/,Covering the stories of whistleblowers in corporations and government and the obstacles they face.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/dissenter.png?t=2022-07-19T12%3A46%3A12.390Z?width=75&height=75&resize=contain,False,['politics'],0,False,,False,2058503,False,,,,,en,1658238539,0,0,1656288000,True,ae9701bc-21bf-4f3c-8ab3-3f50e46567cd
Wisdom of Crowds,https://wisdomofcrowds.live/,"A discussion rather than a debate. An experiment, with ideas. By Shadi Hamid and Damir Marusic.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/wisdomofcrowds.png?t=2022-07-19T13%3A16%3A59.372Z?width=75&height=75&resize=contain,False,['politics'],0,False,,False,2184221,False,,,,,en,1658238539,0,0,1649289600,True,9b93a6aa-8a49-4d73-94f3-16dece1523af
Upward News,https://www.upward.news/,Get smarter about politics with our free daily email. It brings you need-to-know news and insights you won’t find in the MSM.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1680644460561-Unwoke-Narrative.png?width=75&height=75&resize=contain,False,['politics'],0,False,,False,3369859,False,,,,#0090FF,en,1663876569,0,0,1706890564,True,79aebe54-a915-4327-ac34-ebeadef524dd
Mimo agendu,https://www.mimoagendu.cz/,A journalist on sabbatical trying out a paid newsletter. ,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1664718158460-Brown & Beige Aesthetic Minimalist Font Initials Logo.png?width=75&height=75&resize=contain,False,['politics'],0,False,,False,4278041,False,,,,#ffaa00,cs,1664718159,0,0,1706508018,True,0c9e6adf-3da7-4b96-9045-56ef718827b8
Abriss Berlin,https://abrissberlin.de/,gegen Abrisspolitik und für den Mut zur Vielfalt,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1660544035805-birne.png?width=75&height=75&resize=contain,False,['politics'],0,False,,False,7563185,False,,,,#DE0021,de,1660544037,0,0,1626730669,True,a5d03286-2858-4866-ae97-eeed4fdd32dd
Palmetto Data Mine,https://blog.shutdown.network/,Delving into the depths of South Carolina's data,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1681481736999-vector-1-.png?width=75&height=75&resize=contain,False,['politics'],0,False,,False,10000000,False,,,,#9141ac,en,1681481738,0,0,1682824675,True,9f44a88a-29c4-4e42-bb45-87a6f71d68b1
A Dissenting Opinion,https://www.adissentingopinion.com/,"Long reads concerning social issues, technological progress, philosophy and culture.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1664194090432-Logo-Final-Square.png?width=75&height=75&resize=contain,False,['politics'],0,False,,False,10000000,False,,,,#102d12,en,1664194017,0,0,1690736400,True,7a401b6f-4991-4298-8c47-46fc09445c65
President Of Nigeria,https://www.presidentofnigeria.com/,"Nigeria, a vibrant and populous nation in West Africa, has witnessed a diverse array of leaders since its independence in 1960. ",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1689299949281-Nigeria.jpg?width=75&height=75&resize=contain,False,['politics'],0,False,,False,10000000,False,,,,#008753,en,1689299950,0,0,1689865321,True,77fe53eb-bd88-42a0-83a0-32bb17816b96
1000 Confessions with SHIELD Analytics,https://1000-confessions-with-shield-analytics.ghost.io/,"Discover the truth in a sea of misinformation with our newsletter! Using SHIELD Analysis, we rigorously evaluate information for you.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1693772360676-Shield-Analysis-Logo-1.png?width=75&height=75&resize=contain,False,['politics'],0,False,,False,10000000,False,,,,#e58415,en,1693772361,0,0,1696973883,True,44dcc437-d895-48ce-ac92-b416e7ca4126
The Quiet Parts Out Loud,https://www.rhkennerly.com/,"If the voice of the people is the voice of God, then the bleating of sheep is heavenly music.— Eric Hoffer ",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1705703589307-scarlet-red.png?width=75&height=75&resize=contain,False,['politics'],0,False,,False,10117919,False,,,,#f62f04,en,1705703590,0,0,1705696819,True,8caa52ca-b68e-40d4-8a93-ab426ba1ab07
Lê Thanh Trúc,https://www.lethanhtruc.com/,"Subversive, hard-hitting critiques of Western parasitic society. Surprising explorations of revolution. Flavours of computing, game design, unschooling.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1705917510833-IMG_3103-1.png?width=75&height=75&resize=contain,False,['politics'],0,False,,False,10500000,False,,,,#9fcd2a,en,1705917512,0,0,1705880856,True,768051f5-0987-47f5-8a42-a459b7f50da0
China Index,https://chinaindex.org/,"China Index is an independent publication and think tank that serves as a reliable source of analysis and insights on various aspects of China's economy, politics, society, and culture.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1684612621538-ChinaIndex_logotype-2.png?width=75&height=75&resize=contain,False,['politics'],0,False,,False,11000000,False,,,,#FF1A75,en,1684612622,0,0,1684611858,True,c98aef71-2208-45f3-bdda-13a472bdd24a
The Looking Glass Journal,https://thelookingglassjournal-com.ghost.io/,"Welcome to The Looking Glass Journal.  A growing collection of opinion pieces, essays and articles examining pressing topics in economics, politics and culture. ",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1671281285652-Untitled%20design%20(2).png?width=75&height=75&resize=contain,False,['politics'],0,False,,False,11000000,False,,,,#ff6a00,en,1671281289,0,0,1670778026,True,74e207ff-ee9e-4c94-ada4-16feef7a499d
alternative party,https://www.alt.party/,A new political party to recharge California!,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1700361560388-Dashplace-Lite-2-6.png?width=75&height=75&resize=contain,False,['politics'],0,False,,False,11000000,False,,,,#15f20e,en,1700361561,0,0,1700360756,True,086622c1-8eca-454c-ae3d-fede6dd13eef
Sempre News ,https://sempre-news.ghost.io/,"Sempre news é canal informativo de Moçambique
",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1705397963630-20231017_111754_0000.png?width=75&height=75&resize=contain,True,['politics'],0,True,0,True,11500000,False,,,,#ff1a75,en,1705397965,0,0,1705397573,True,85022b9b-2e96-4991-bfa0-8f0da84ae0d3
La Órbita / Blog de Política Latinoamericana,https://www.laorbita.net/,Este es un blog donde tendrás el mejor análisis crítico sobre la realidad política en América Latina. Cada semana con contenido nuevo sobre los temás más acuciantes de la región.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1703167426874-LogoMiniLaOrbita-removebg-preview.png?width=75&height=75&resize=contain,False,['politics'],0,False,,False,11500000,False,,,,#0c660a,es,1703167427,0,0,1703012281,True,0f95470f-6e88-4e0f-8816-11228870ee42
Geopolitical Report,https://www.geopolitical.report/,Geopolitical risk is closer than you think. Join the Geopolitical Report for access to over 35 geopolitical event summaries and maps every day.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1660081536665-GeoPioneer-Webclip.png?width=75&height=75&resize=contain,False,['politics'],0,False,,False,12882358,False,,,,#f56e14,en,1660081537,0,0,1706911262,True,d1b252fa-3b0b-48ee-95a9-aacf94268314
Sternly Speaking,https://www.spencerstern.com/,"Join Spencer Stern as he navigates the complexities of modern society through thought-provoking discussions on relationships, society, and more.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1679853389307-ss-icon-1-96x96-1.png?width=75&height=75&resize=contain,False,['politics'],0,False,,False,15958162,False,,,,#4169e1,en,1679853390,0,0,1699751496,True,12456ba8-c847-4fdf-af77-43c3f9327bdf
Aussienomics,https://aussienomics.com/,"Your lens into Australia's complex economic, political, and social landscape.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1704694076111-icon.png?width=75&height=75&resize=contain,False,['politics'],0,False,,False,16893912,False,,,,#c4752b,en_gb,1704694078,0,0,1704682635,False,c84d66db-d30a-4b64-887e-8d4134adb855
Boletín Fauerzaesp,https://boletin-fauerzaesp.ghost.io/,"Informe semanal con actualidad, análisis y reflexiones desde una visión militar, policial y estratégica",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1678809425889-special-forces-laser-hr.jpg?width=75&height=75&resize=contain,False,['politics'],0,False,,False,75469051,False,,,,#37b307,es,1678809426,0,0,1704963126,True,f3029b9e-4129-4275-8f79-0b46e7069852
Confidential Daily,https://www.confidentialdaily.com/,"We cut through the spin and BS to help you defend freedom, build wealth and protect your family. ",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1693384165563-CDailyLogo.png?width=75&height=75&resize=contain,False,['politics'],0,False,,False,106847268,False,,,,#e60909,en,1658238539,0,0,1706841003,True,3f95080a-58f9-4a42-b471-a8ec58b5a56d
politicwise,https://www.politicwise.org/,"Learn the mindsets & tools to thrive in politics. I talk with political leaders, scientists and change-makers on my podcast, write deep-dive articles and send out the key insights in my newsletter.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1704270486744-politicwise_symbol_white.png?width=75&height=75&resize=contain,False,['politics'],0,False,,False,193845425,False,,,,#00C2FF,en,1704270487,0,0,1706604156,True,b9acdaf9-d55a-41ad-bf7d-ea42689749aa
